organization_id, org_name, site_id, site_name, latitude, longitude, elevation, measured_on, mosquito habitat mapper:mosquito habitat mapper id,mosquito habitat mapper:data source,mosquito habitat mapper:userid,mosquito habitat mapper:measured at,mosquito habitat mapper:water source type,mosquito habitat mapper:water source,mosquito habitat mapper:larvae count,mosquito habitat mapper:mosquito eggs,mosquito habitat mapper:mosquito egg count,mosquito habitat mapper:mosquito pupae,mosquito habitat mapper:mosquito adults,mosquito habitat mapper:last identify stage,mosquito habitat mapper:genus,mosquito habitat mapper:species,mosquito habitat mapper:breeding ground eliminated,mosquito habitat mapper:extra data,mosquito habitat mapper:water source photo urls,mosquito habitat mapper:larva full body photo urls,mosquito habitat mapper:abdomen closeup photo urls,mosquito habitat mapper:comments,mosquito habitat mapper:measurement latitude,mosquito habitat mapper:measurement longitude,mosquito habitat mapper:measurement elevation
The GLOBE ID assigned to the school or organization,The name of the reporting school or other institution,The GLOBE ID assigned to the site,The name assigned to the site where the data were collected; the name is selected by the reporting person as part of site definition,The latitude of the site where data were observed in decimal degrees,The longitude of the site where date were observed in decimal degrees,The elevation of the site where data were observed in meters,The date only of when the data were observed in Coordinated Universal Time (UTC),,,,,,,,,,,,,,,,,,,,,,,
14054356,lycee Thilmakha,147634,28PCB655626,15.035197,-16.251194,34.7,2019-04-18,11594,GLOBE Observer App,51045191,2019-04-18T07:18:00,container: artificial,"cement, metal or plastic tank",,,,false,,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/18/1042460/original.jpg; https://data.globe.gov/system/photos/2019/04/18/1042461/original.jpg; https://data.globe.gov/system/photos/2019/04/18/1042462/original.jpg,,,,15.035900,-16.250600,0.0
14054356,lycee Thilmakha,147634,28PCB655626,15.035197,-16.251194,34.7,2019-04-18,11589,GLOBE Observer App,51045191,2019-04-18T18:26:00,container: artificial,"cement, metal or plastic tank",8,true,,true,false,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/18/1042396/original.jpg,https://data.globe.gov/system/photos/2019/04/18/1042397/original.jpg; https://data.globe.gov/system/photos/2019/04/18/1042398/original.jpg; https://data.globe.gov/system/photos/2019/04/18/1042399/original.jpg,,,15.035900,-16.250400,0.0
14054356,lycee Thilmakha,147634,28PCB655626,15.035197,-16.251194,34.7,2019-04-18,11632,GLOBE Observer App,51045191,2019-04-18T07:03:00,container: artificial,"cement, metal or plastic tank",,true,,false,false,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/18/1042928/original.jpg,https://data.globe.gov/system/photos/2019/04/18/1042929/original.jpg; https://data.globe.gov/system/photos/2019/04/18/1042930/original.jpg,,,15.036100,-16.250900,0.0
14054356,lycee Thilmakha,147634,28PCB655626,15.035197,-16.251194,34.7,2019-04-18,11633,GLOBE Observer App,51045191,2019-04-18T20:05:00,container: artificial,"cement, metal or plastic tank",13,true,,true,false,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/18/1042932/original.jpg,https://data.globe.gov/system/photos/2019/04/18/1042933/original.jpg; https://data.globe.gov/system/photos/2019/04/18/1042934/original.jpg; https://data.globe.gov/system/photos/2019/04/18/1042935/original.jpg,,,15.036000,-16.251000,0.0
14054356,lycee Thilmakha,147634,28PCB655626,15.035197,-16.251194,34.7,2019-04-18,11606,GLOBE Observer App,51045191,2019-04-18T14:10:00,container: artificial,"cement, metal or plastic tank",8,true,,true,false,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/18/1042600/original.jpg,https://data.globe.gov/system/photos/2019/04/18/1042601/original.jpg; https://data.globe.gov/system/photos/2019/04/18/1042602/original.jpg,,,15.035900,-16.250600,0.0
14054356,lycee Thilmakha,147634,28PCB655626,15.035197,-16.251194,34.7,2019-04-18,11601,GLOBE Observer App,51045191,2019-04-18T10:24:00,container: artificial,"cement, metal or plastic tank",6,true,,true,false,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/18/1042521/original.jpg,https://data.globe.gov/system/photos/2019/04/18/1042522/original.jpg; https://data.globe.gov/system/photos/2019/04/18/1042523/original.jpg,,,15.035900,-16.250600,0.0
14054356,lycee Thilmakha,147634,28PCB655626,15.035197,-16.251194,34.7,2019-04-18,11631,GLOBE Observer App,51045191,2019-04-18T09:01:00,container: artificial,"cement, metal or plastic tank",11,true,,true,false,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/18/1042924/original.jpg,https://data.globe.gov/system/photos/2019/04/18/1042925/original.jpg; https://data.globe.gov/system/photos/2019/04/18/1042926/original.jpg; https://data.globe.gov/system/photos/2019/04/18/1042927/original.jpg,,,15.036100,-16.250900,0.0
14054356,lycee Thilmakha,147634,28PCB655626,15.035197,-16.251194,34.7,2019-04-18,11602,GLOBE Observer App,51045191,2019-04-18T11:27:00,container: artificial,"cement, metal or plastic tank",8,true,,true,false,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/18/1042524/original.jpg,https://data.globe.gov/system/photos/2019/04/18/1042525/original.jpg; https://data.globe.gov/system/photos/2019/04/18/1042526/original.jpg,,,15.035900,-16.250600,0.0
14054356,lycee Thilmakha,147634,28PCB655626,15.035197,-16.251194,34.7,2019-04-18,11613,GLOBE Observer App,51045191,2019-04-18T21:25:00,container: artificial,"cement, metal or plastic tank",8,true,,true,false,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/18/1042681/original.jpg,https://data.globe.gov/system/photos/2019/04/18/1042682/original.jpg; https://data.globe.gov/system/photos/2019/04/18/1042683/original.jpg,,,15.035900,-16.250500,0.0
14054356,lycee Thilmakha,147634,28PCB655626,15.035197,-16.251194,34.7,2019-04-18,11608,GLOBE Observer App,51045191,2019-04-18T15:23:00,container: artificial,"cement, metal or plastic tank",6,true,,true,false,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/18/1042606/original.jpg,https://data.globe.gov/system/photos/2019/04/18/1042607/original.jpg; https://data.globe.gov/system/photos/2019/04/18/1042608/original.jpg; https://data.globe.gov/system/photos/2019/04/18/1042609/original.jpg,,,15.036000,-16.250600,0.0
14054356,lycee Thilmakha,147634,28PCB655626,15.035197,-16.251194,34.7,2019-04-18,11612,GLOBE Observer App,51045191,2019-04-18T20:15:00,container: artificial,"cement, metal or plastic tank",14,true,,true,false,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/18/1042677/original.jpg,https://data.globe.gov/system/photos/2019/04/18/1042678/original.jpg; https://data.globe.gov/system/photos/2019/04/18/1042679/original.jpg; https://data.globe.gov/system/photos/2019/04/18/1042680/original.jpg,,,15.035900,-16.250400,0.0
14054356,lycee Thilmakha,147634,28PCB655626,15.035197,-16.251194,34.7,2019-04-18,11592,GLOBE Observer App,51045191,2019-04-18T05:25:00,container: artificial,"cement, metal or plastic tank",,true,,false,false,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/18/1042455/original.jpg,https://data.globe.gov/system/photos/2019/04/18/1042456/original.jpg,,,15.036000,-16.250700,0.0
14054356,lycee Thilmakha,147634,28PCB655626,15.035197,-16.251194,34.7,2019-04-18,11609,GLOBE Observer App,51045191,2019-04-18T17:15:00,container: artificial,"cement, metal or plastic tank",9,true,,true,false,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/18/1042665/original.jpg,https://data.globe.gov/system/photos/2019/04/18/1042666/original.jpg; https://data.globe.gov/system/photos/2019/04/18/1042667/original.jpg; https://data.globe.gov/system/photos/2019/04/18/1042668/original.jpg,,,15.035900,-16.250400,0.0
14054356,lycee Thilmakha,147634,28PCB655626,15.035197,-16.251194,34.7,2019-04-18,11593,GLOBE Observer App,51045191,2019-04-18T06:23:00,container: artificial,"cement, metal or plastic tank",,true,,false,false,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/18/1042457/original.jpg,https://data.globe.gov/system/photos/2019/04/18/1042458/original.jpg; https://data.globe.gov/system/photos/2019/04/18/1042459/original.jpg,,,15.035900,-16.250700,0.0
14054356,lycee Thilmakha,147634,28PCB655626,15.035197,-16.251194,34.7,2019-04-18,11628,GLOBE Observer App,51045191,2019-04-18T22:30:00,container: artificial,"cement, metal or plastic tank",8,true,,true,false,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/18/1042898/original.jpg,https://data.globe.gov/system/photos/2019/04/18/1042899/original.jpg; https://data.globe.gov/system/photos/2019/04/18/1042900/original.jpg; https://data.globe.gov/system/photos/2019/04/18/1042901/original.jpg,,,15.036000,-16.250900,0.0
14054356,lycee Thilmakha,147634,28PCB655626,15.035197,-16.251194,34.7,2019-04-18,11611,GLOBE Observer App,51045191,2019-04-18T19:28:00,container: artificial,"cement, metal or plastic tank",9,true,,true,false,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/18/1042673/original.jpg,https://data.globe.gov/system/photos/2019/04/18/1042674/original.jpg; https://data.globe.gov/system/photos/2019/04/18/1042675/original.jpg; https://data.globe.gov/system/photos/2019/04/18/1042676/original.jpg,,,15.035700,-16.250300,0.0
14054356,lycee Thilmakha,147634,28PCB655626,15.035197,-16.251194,34.7,2019-04-18,11605,GLOBE Observer App,51045191,2019-04-18T13:25:00,container: artificial,"cement, metal or plastic tank",11,true,,true,false,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/18/1042597/original.jpg,https://data.globe.gov/system/photos/2019/04/18/1042598/original.jpg; https://data.globe.gov/system/photos/2019/04/18/1042599/original.jpg,,,15.035900,-16.250600,0.0
14054356,lycee Thilmakha,147634,28PCB655626,15.035197,-16.251194,34.7,2019-04-18,11630,GLOBE Observer App,51045191,2019-04-18T23:00:00,container: artificial,"cement, metal or plastic tank",8,true,,true,false,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/18/1042920/original.jpg,https://data.globe.gov/system/photos/2019/04/18/1042921/original.jpg; https://data.globe.gov/system/photos/2019/04/18/1042922/original.jpg; https://data.globe.gov/system/photos/2019/04/18/1042923/original.jpg,,,15.036000,-16.250900,0.0
14054356,lycee Thilmakha,147634,28PCB655626,15.035197,-16.251194,34.7,2019-04-18,11595,GLOBE Observer App,51045191,2019-04-18T05:15:00,container: artificial,"cement, metal or plastic tank",,,,false,,identify-saddle-complete,,,true,,https://data.globe.gov/system/photos/2019/04/18/1042475/original.jpg,https://data.globe.gov/system/photos/2019/04/18/1042476/original.jpg; https://data.globe.gov/system/photos/2019/04/18/1042477/original.jpg,,,15.035900,-16.250700,0.0
14054356,lycee Thilmakha,147634,28PCB655626,15.035197,-16.251194,34.7,2019-04-18,11598,GLOBE Observer App,51045191,2019-04-18T08:29:00,container: artificial,"cement, metal or plastic tank",6,true,,true,false,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/18/1042485/original.jpg,https://data.globe.gov/system/photos/2019/04/18/1042486/original.jpg; https://data.globe.gov/system/photos/2019/04/18/1042487/original.jpg,,,15.035900,-16.250600,0.0
14054356,lycee Thilmakha,150381,28PCB655627,15.036101,-16.251199,34.5,2019-04-08,10477,GLOBE Observer App,51045191,2019-04-08T20:54:00,container: artificial,"cement, metal or plastic tank",13,true,,true,false,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/08/1025929/original.jpg,https://data.globe.gov/system/photos/2019/04/08/1025930/original.jpg; https://data.globe.gov/system/photos/2019/04/08/1025931/original.jpg; https://data.globe.gov/system/photos/2019/04/08/1025932/original.jpg; https://data.globe.gov/system/photos/2019/04/08/1025933/original.jpg,,,15.036700,-16.251200,0.0
14054356,lycee Thilmakha,150381,28PCB655627,15.036101,-16.251199,34.5,2019-04-13,11119,GLOBE Observer App,51045191,2019-04-13T12:30:00,container: artificial,"cement, metal or plastic tank",6,true,,true,false,identify-saddle-complete,,,true,,https://data.globe.gov/system/photos/2019/04/13/1034965/original.jpg,https://data.globe.gov/system/photos/2019/04/13/1034966/original.jpg; https://data.globe.gov/system/photos/2019/04/13/1034967/original.jpg; https://data.globe.gov/system/photos/2019/04/13/1034968/original.jpg; https://data.globe.gov/system/photos/2019/04/13/1034969/original.jpg,,,15.036400,-16.251200,0.0
14054356,lycee Thilmakha,150381,28PCB655627,15.036101,-16.251199,34.5,2019-04-14,11211,GLOBE Observer App,51045191,2019-04-14T23:05:00,container: artificial,"cement, metal or plastic tank",18,true,,true,false,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/14/1036175/original.jpg,https://data.globe.gov/system/photos/2019/04/14/1036176/original.jpg; https://data.globe.gov/system/photos/2019/04/14/1036177/original.jpg; https://data.globe.gov/system/photos/2019/04/14/1036178/original.jpg; https://data.globe.gov/system/photos/2019/04/14/1036179/original.jpg,,,15.036200,-16.250900,0.0
14054356,lycee Thilmakha,150381,28PCB655627,15.036101,-16.251199,34.5,2019-04-16,11466,GLOBE Observer App,51045191,2019-04-16T21:28:00,container: artificial,"cement, metal or plastic tank",14,true,,true,false,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/16/1039923/original.jpg,https://data.globe.gov/system/photos/2019/04/16/1039924/original.jpg; https://data.globe.gov/system/photos/2019/04/16/1039925/original.jpg; https://data.globe.gov/system/photos/2019/04/16/1039926/original.jpg,,,15.036300,-16.251000,0.0
14054356,lycee Thilmakha,150381,28PCB655627,15.036101,-16.251199,34.5,2019-04-16,11465,GLOBE Observer App,51045191,2019-04-16T19:25:00,container: artificial,"cement, metal or plastic tank",13,true,,true,false,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/16/1039919/original.jpg,https://data.globe.gov/system/photos/2019/04/16/1039920/original.jpg; https://data.globe.gov/system/photos/2019/04/16/1039921/original.jpg; https://data.globe.gov/system/photos/2019/04/16/1039922/original.jpg,,,15.036300,-16.251100,0.0
14054356,lycee Thilmakha,150381,28PCB655627,15.036101,-16.251199,34.5,2019-04-16,11463,GLOBE Observer App,51045191,2019-04-16T17:57:00,container: artificial,"cement, metal or plastic tank",11,true,,true,false,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/16/1039910/original.jpg,https://data.globe.gov/system/photos/2019/04/16/1039911/original.jpg; https://data.globe.gov/system/photos/2019/04/16/1039912/original.jpg; https://data.globe.gov/system/photos/2019/04/16/1039913/original.jpg,,,15.036300,-16.251100,0.0
14054356,lycee Thilmakha,150381,28PCB655627,15.036101,-16.251199,34.5,2019-04-16,11467,GLOBE Observer App,51045191,2019-04-16T20:30:00,container: artificial,"cement, metal or plastic tank",8,true,,true,false,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/16/1039927/original.jpg,https://data.globe.gov/system/photos/2019/04/16/1039928/original.jpg; https://data.globe.gov/system/photos/2019/04/16/1039929/original.jpg; https://data.globe.gov/system/photos/2019/04/16/1039930/original.jpg,,,15.036300,-16.251100,0.0
14054356,lycee Thilmakha,150381,28PCB655627,15.036101,-16.251199,34.5,2019-04-16,11464,GLOBE Observer App,51045191,2019-04-16T18:22:00,container: artificial,"cement, metal or plastic tank",16,true,,true,false,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/16/1039915/original.jpg,https://data.globe.gov/system/photos/2019/04/16/1039916/original.jpg; https://data.globe.gov/system/photos/2019/04/16/1039917/original.jpg; https://data.globe.gov/system/photos/2019/04/16/1039918/original.jpg,,,15.036300,-16.251100,0.0
14054356,lycee Thilmakha,150381,28PCB655627,15.036101,-16.251199,34.5,2019-12-15,19307,GLOBE Observer App,51045195,2019-12-15T11:06:00,container: artificial,dish or pot,85,true,,true,false,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/12/15/1418986/original.jpg; https://data.globe.gov/system/photos/2019/12/15/1418988/original.jpg,https://data.globe.gov/system/photos/2019/12/15/1418990/original.jpg; https://data.globe.gov/system/photos/2019/12/15/1418991/original.jpg,,,15.037000,-16.251000,0.0
14054356,lycee Thilmakha,150381,28PCB655627,15.036101,-16.251199,34.5,2019-12-15,19305,GLOBE Observer App,51045195,2019-12-15T11:02:00,container: artificial,dish or pot,25,,,true,,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/12/15/1418978/original.jpg; https://data.globe.gov/system/photos/2019/12/15/1418979/original.jpg,https://data.globe.gov/system/photos/2019/12/15/1418980/original.jpg; https://data.globe.gov/system/photos/2019/12/15/1418981/original.jpg,,,15.037000,-16.250700,0.0
14054356,lycee Thilmakha,150254,28PCB655629,15.037909,-16.25121,35.8,2019-04-07,10408,GLOBE Observer App,50985322,2019-04-07T19:54:00,container: artificial,"cement, metal or plastic tank",6,true,,true,false,identify-no-siphon,Anopheles,,true,,https://data.globe.gov/system/photos/2019/04/07/1024643/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024644/original.jpg,https://data.globe.gov/system/photos/2019/04/07/1024645/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024646/original.jpg,,,15.038700,-16.251000,0.0
14054356,lycee Thilmakha,150254,28PCB655629,15.037909,-16.25121,35.8,2019-04-07,10400,GLOBE Observer App,50985322,2019-04-07T17:14:00,container: artificial,"cement, metal or plastic tank",12,true,,true,false,identify-no-siphon,Anopheles,,true,,https://data.globe.gov/system/photos/2019/04/07/1024597/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024598/original.jpg,https://data.globe.gov/system/photos/2019/04/07/1024599/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024600/original.jpg,,,15.038700,-16.251000,0.0
14054356,lycee Thilmakha,150254,28PCB655629,15.037909,-16.25121,35.8,2019-04-07,10411,GLOBE Observer App,50985322,2019-04-07T20:41:00,container: artificial,"cement, metal or plastic tank",10,true,,true,false,identify-no-siphon,Anopheles,,true,,https://data.globe.gov/system/photos/2019/04/07/1024655/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024656/original.jpg,https://data.globe.gov/system/photos/2019/04/07/1024657/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024658/original.jpg,,,15.038700,-16.251000,0.0
14054356,lycee Thilmakha,150254,28PCB655629,15.037909,-16.25121,35.8,2019-04-07,10381,GLOBE Observer App,50985322,2019-04-07T14:04:00,container: artificial,"cement, metal or plastic tank",32,true,,true,false,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/07/1024395/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024396/original.jpg,https://data.globe.gov/system/photos/2019/04/07/1024397/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024398/original.jpg,,,15.038700,-16.251000,0.0
14054356,lycee Thilmakha,150254,28PCB655629,15.037909,-16.25121,35.8,2019-04-07,10382,GLOBE Observer App,50985322,2019-04-07T14:27:00,container: artificial,"cement, metal or plastic tank",13,true,,true,false,identify-no-siphon,Anopheles,,true,,https://data.globe.gov/system/photos/2019/04/07/1024399/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024400/original.jpg,https://data.globe.gov/system/photos/2019/04/07/1024401/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024402/original.jpg,,,15.038700,-16.251000,0.0
14054356,lycee Thilmakha,150254,28PCB655629,15.037909,-16.25121,35.8,2019-04-07,10383,GLOBE Observer App,50985322,2019-04-07T14:52:00,container: artificial,"cement, metal or plastic tank",10,true,,true,true,identify-basal-tuft,,,true,,https://data.globe.gov/system/photos/2019/04/07/1024404/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024405/original.jpg,https://data.globe.gov/system/photos/2019/04/07/1024407/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024408/original.jpg,,,15.038700,-16.251000,0.0
14054356,lycee Thilmakha,150254,28PCB655629,15.037909,-16.25121,35.8,2019-04-07,10404,GLOBE Observer App,50985322,2019-04-07T18:30:00,container: artificial,"cement, metal or plastic tank",9,true,,true,false,identify-no-siphon,Anopheles,,true,,https://data.globe.gov/system/photos/2019/04/07/1024619/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024620/original.jpg,https://data.globe.gov/system/photos/2019/04/07/1024621/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024622/original.jpg,,,15.038700,-16.251000,0.0
14054356,lycee Thilmakha,150254,28PCB655629,15.037909,-16.25121,35.8,2019-04-07,10375,GLOBE Observer App,50985322,2019-04-07T12:35:00,container: artificial,"cement, metal or plastic tank",6,true,,true,false,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/07/1024346/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024347/original.jpg,https://data.globe.gov/system/photos/2019/04/07/1024348/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024350/original.jpg,,,15.038700,-16.251000,0.0
14054356,lycee Thilmakha,150254,28PCB655629,15.037909,-16.25121,35.8,2019-04-07,10401,GLOBE Observer App,50985322,2019-04-07T17:29:00,container: artificial,"cement, metal or plastic tank",10,true,,true,false,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/07/1024601/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024602/original.jpg,https://data.globe.gov/system/photos/2019/04/07/1024603/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024604/original.jpg,,,15.038700,-16.251000,0.0
14054356,lycee Thilmakha,150254,28PCB655629,15.037909,-16.25121,35.8,2019-04-07,10407,GLOBE Observer App,50985322,2019-04-07T19:33:00,container: artificial,"cement, metal or plastic tank",6,true,,true,false,identify-siphon-pecten,,,true,,https://data.globe.gov/system/photos/2019/04/07/1024639/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024640/original.jpg,https://data.globe.gov/system/photos/2019/04/07/1024641/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024642/original.jpg,,,15.038700,-16.251000,0.0
14054356,lycee Thilmakha,150254,28PCB655629,15.037909,-16.25121,35.8,2019-04-07,10417,GLOBE Observer App,50985322,2019-04-07T21:30:00,container: artificial,"cement, metal or plastic tank",9,true,,true,false,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/07/1024702/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024703/original.jpg,https://data.globe.gov/system/photos/2019/04/07/1024704/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024705/original.jpg,,,15.038200,-16.251000,0.0
14054356,lycee Thilmakha,150254,28PCB655629,15.037909,-16.25121,35.8,2019-04-07,10352,GLOBE Observer App,50985322,2019-04-07T08:26:00,container: artificial,dish or pot,8,true,,true,false,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/07/1024150/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024151/original.jpg,https://data.globe.gov/system/photos/2019/04/07/1024152/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024153/original.jpg,,,15.038700,-16.251000,0.0
14054356,lycee Thilmakha,150254,28PCB655629,15.037909,-16.25121,35.8,2019-04-07,10374,GLOBE Observer App,50985322,2019-04-07T12:22:00,container: artificial,"cement, metal or plastic tank",12,true,,true,true,identify-no-siphon,Anopheles,,true,,https://data.globe.gov/system/photos/2019/04/07/1024318/original.jpg,https://data.globe.gov/system/photos/2019/04/07/1024319/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024320/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024321/original.jpg,,,15.038700,-16.251000,0.0
14054356,lycee Thilmakha,150254,28PCB655629,15.037909,-16.25121,35.8,2019-04-07,10405,GLOBE Observer App,50985322,2019-04-07T18:45:00,container: artificial,"cement, metal or plastic tank",9,true,,true,true,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/07/1024631/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024632/original.jpg,https://data.globe.gov/system/photos/2019/04/07/1024633/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024634/original.jpg,,,15.038700,-16.251000,0.0
14054356,lycee Thilmakha,150254,28PCB655629,15.037909,-16.25121,35.8,2019-04-07,10410,GLOBE Observer App,50985322,2019-04-07T20:30:00,container: artificial,"cement, metal or plastic tank",10,true,,true,false,identify-siphon-pecten,,,true,,https://data.globe.gov/system/photos/2019/04/07/1024651/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024652/original.jpg,https://data.globe.gov/system/photos/2019/04/07/1024653/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024654/original.jpg,,,15.038700,-16.251000,0.0
14054356,lycee Thilmakha,150254,28PCB655629,15.037909,-16.25121,35.8,2019-04-07,10422,GLOBE Observer App,50985322,2019-04-07T22:20:00,container: artificial,"cement, metal or plastic tank",9,true,,true,false,identify-siphon-pecten,,,true,,https://data.globe.gov/system/photos/2019/04/07/1024724/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024725/original.jpg,https://data.globe.gov/system/photos/2019/04/07/1024726/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024727/original.jpg,,,15.038700,-16.251000,0.0
14054356,lycee Thilmakha,150254,28PCB655629,15.037909,-16.25121,35.8,2019-04-07,10376,GLOBE Observer App,50985322,2019-04-07T12:50:00,container: artificial,dish or pot,22,true,,true,true,identify-siphon-pecten,,,true,,https://data.globe.gov/system/photos/2019/04/07/1024357/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024358/original.jpg,https://data.globe.gov/system/photos/2019/04/07/1024359/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024360/original.jpg,,,15.038700,-16.251000,0.0
14054356,lycee Thilmakha,150254,28PCB655629,15.037909,-16.25121,35.8,2019-04-07,10409,GLOBE Observer App,50985322,2019-04-07T20:09:00,container: artificial,"cement, metal or plastic tank",5,true,,true,true,identify-siphon-shape,,,true,,https://data.globe.gov/system/photos/2019/04/07/1024647/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024648/original.jpg,https://data.globe.gov/system/photos/2019/04/07/1024649/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024650/original.jpg,,,15.038700,-16.251000,0.0
14054356,lycee Thilmakha,150254,28PCB655629,15.037909,-16.25121,35.8,2019-04-07,10419,GLOBE Observer App,50985322,2019-04-07T21:42:00,container: artificial,"cement, metal or plastic tank",6,true,,true,false,identify-no-siphon,Anopheles,,true,,https://data.globe.gov/system/photos/2019/04/07/1024712/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024713/original.jpg,https://data.globe.gov/system/photos/2019/04/07/1024714/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024715/original.jpg,,,15.038700,-16.251000,0.0
14054356,lycee Thilmakha,150254,28PCB655629,15.037909,-16.25121,35.8,2019-04-07,10384,GLOBE Observer App,50985322,2019-04-07T15:20:00,container: artificial,"cement, metal or plastic tank",8,true,,true,true,identify-siphon-pecten,,,true,,https://data.globe.gov/system/photos/2019/04/07/1024412/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024413/original.jpg,https://data.globe.gov/system/photos/2019/04/07/1024414/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024415/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024416/original.jpg,,,15.038700,-16.251000,0.0
14054356,lycee Thilmakha,150254,28PCB655629,15.037909,-16.25121,35.8,2019-04-07,10421,GLOBE Observer App,50985322,2019-04-07T22:07:00,container: artificial,"cement, metal or plastic tank",10,true,,true,false,identify-no-siphon,Anopheles,,true,,https://data.globe.gov/system/photos/2019/04/07/1024720/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024721/original.jpg,https://data.globe.gov/system/photos/2019/04/07/1024722/original.jpg; https://data.globe.gov/system/photos/2019/04/07/1024723/original.jpg,,,15.038700,-16.251000,0.0
